dataset_file,dataset_row,problem_id,verdict,mentor_state,split
train-00000-of-00009.parquet,19008,0/none,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,341264,645/B,OK,accepted,test
train-00003-of-00009.parquet,230816,236/A,OK,accepted,train
train-00000-of-00009.parquet,7620,0/none,OK,accepted,train
train-00008-of-00009.parquet,599956,556/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,445976,166/A,OK,accepted,train
train-00007-of-00009.parquet,486511,1/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,291293,58/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,138081,80/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,519076,886/A,RUNTIME_ERROR,execution_safety,test
train-00000-of-00009.parquet,26338,318/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,219778,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,651590,535/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,669943,50/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,464952,306/A,RUNTIME_ERROR,execution_safety,test
train-00007-of-00009.parquet,494512,984/B,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,36350,16/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,584578,734/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,371817,23/A,COMPILATION_ERROR,syntax_repair,train
train-00005-of-00009.parquet,380774,599/A,OK,accepted,train
train-00002-of-00009.parquet,204511,69/A,WRONG_ANSWER,semantic_debug,test
train-00006-of-00009.parquet,466765,841/A,OK,accepted,test
train-00003-of-00009.parquet,230527,96/A,OK,accepted,train
train-00000-of-00009.parquet,46772,870/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,549049,124/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,421390,987/A,OK,accepted,train
test-00000-of-00001.parquet,643667,802/G,RUNTIME_ERROR,execution_safety,test
train-00005-of-00009.parquet,357694,302/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,197227,908/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,199904,0/none,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,667184,268/A,OK,accepted,train
train-00001-of-00009.parquet,124720,910/A,OK,accepted,train
train-00008-of-00009.parquet,607870,424/B,OK,accepted,train
train-00007-of-00009.parquet,528983,267/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,656701,910/A,OK,accepted,train
train-00001-of-00009.parquet,118010,37/A,OK,accepted,test
train-00006-of-00009.parquet,478258,632/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,196106,780/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00006-of-00009.parquet,420268,59/A,OK,accepted,train
test-00000-of-00001.parquet,623620,908/B,COMPILATION_ERROR,syntax_repair,train
train-00002-of-00009.parquet,167061,659/C,OK,accepted,train
train-00008-of-00009.parquet,613354,58/A,OK,accepted,train
train-00000-of-00009.parquet,49857,669/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,169887,719/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,529389,879/B,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,200722,439/B,OK,accepted,train
train-00001-of-00009.parquet,103386,596/A,WRONG_ANSWER,semantic_debug,test
train-00001-of-00009.parquet,107753,686/A,COMPILATION_ERROR,syntax_repair,train
train-00003-of-00009.parquet,234110,195/A,OK,accepted,train
train-00000-of-00009.parquet,36813,894/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,503187,467/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,128217,577/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,254366,932/A,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,625218,780/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00007-of-00009.parquet,550831,41/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,138925,400/B,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,428365,712/A,OK,accepted,train
train-00000-of-00009.parquet,560,599/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,199735,637/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,312363,255/A,OK,accepted,train
train-00001-of-00009.parquet,99385,798/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,330906,82/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,500145,876/A,OK,accepted,train
train-00000-of-00009.parquet,39588,50/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,216092,96/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,61433,975/A,OK,accepted,train
train-00006-of-00009.parquet,431471,712/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,114132,887/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,629637,735/A,OK,accepted,train
train-00000-of-00009.parquet,40822,59/B,OK,accepted,train
train-00004-of-00009.parquet,299025,71/A,OK,accepted,train
train-00008-of-00009.parquet,564713,96/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,224294,0/none,COMPILATION_ERROR,syntax_repair,train
train-00008-of-00009.parquet,620196,313/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00008-of-00009.parquet,593186,779/C,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,162408,82/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,437687,342/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,314514,41/A,OK,accepted,train
train-00008-of-00009.parquet,563636,978/B,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,333129,22/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,619413,43/A,COMPILATION_ERROR,syntax_repair,test
train-00008-of-00009.parquet,587453,122/A,RUNTIME_ERROR,execution_safety,test
train-00005-of-00009.parquet,384171,743/A,OK,accepted,train
train-00006-of-00009.parquet,473117,897/A,OK,accepted,train
train-00002-of-00009.parquet,182739,363/B,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,229439,14/A,WRONG_ANSWER,semantic_debug,test
train-00000-of-00009.parquet,46426,461/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,515615,432/A,OK,accepted,test
train-00006-of-00009.parquet,428089,703/A,OK,accepted,test
train-00004-of-00009.parquet,323518,535/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,181503,75/A,OK,accepted,train
test-00000-of-00001.parquet,649366,139/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,106797,258/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,248420,711/A,OK,accepted,train
train-00000-of-00009.parquet,65902,59/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,685416,318/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,505217,50/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,442874,514/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,214396,954/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,465250,998/B,OK,accepted,train
train-00003-of-00009.parquet,213814,913/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,52137,835/A,OK,accepted,test
train-00001-of-00009.parquet,134998,119/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,408756,816/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,171438,732/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,187330,136/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,60083,465/B,OK,accepted,train
train-00005-of-00009.parquet,356168,822/A,OK,accepted,test
train-00004-of-00009.parquet,288032,712/B,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,68534,302/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,100540,61/A,OK,accepted,train
train-00000-of-00009.parquet,6402,875/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,225415,52/A,RUNTIME_ERROR,execution_safety,test
train-00005-of-00009.parquet,361964,743/B,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,590244,768/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,133090,58/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,141748,92/A,OK,accepted,train
train-00007-of-00009.parquet,552050,567/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,15875,368/B,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,636715,638/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,424776,727/A,OK,accepted,train
train-00006-of-00009.parquet,422491,802/G,OK,accepted,test
train-00006-of-00009.parquet,435530,63/A,WRONG_ANSWER,semantic_debug,test
train-00005-of-00009.parquet,406052,58/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,69731,670/A,OK,accepted,test
train-00008-of-00009.parquet,619224,344/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,171724,38/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,546060,7/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,495630,125/B,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,640353,0/none,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,674525,832/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,524194,967/B,OK,accepted,test
train-00000-of-00009.parquet,37080,574/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,378038,381/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,569525,245/B,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,45753,867/A,OK,accepted,train
train-00001-of-00009.parquet,132085,804/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,475545,186/B,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,516322,546/A,OK,accepted,train
test-00000-of-00001.parquet,680617,294/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,357355,22/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,88756,287/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,215779,0/none,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,634841,935/B,OK,accepted,train
train-00005-of-00009.parquet,412011,822/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,220531,121/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,87691,745/A,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,35445,664/A,COMPILATION_ERROR,syntax_repair,test
train-00000-of-00009.parquet,53705,994/A,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,257432,579/A,OK,accepted,train
train-00003-of-00009.parquet,252617,798/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,601657,43/A,WRONG_ANSWER,semantic_debug,test
train-00005-of-00009.parquet,383781,121/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,357300,916/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,95557,572/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
test-00000-of-00001.parquet,653993,227/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,331484,474/B,OK,accepted,train
train-00002-of-00009.parquet,196483,58/A,OK,accepted,train
train-00006-of-00009.parquet,417979,443/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,367256,254/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,530129,393/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,180274,900/A,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,690077,999/B,COMPILATION_ERROR,syntax_repair,train
train-00003-of-00009.parquet,240166,486/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00005-of-00009.parquet,398744,560/A,OK,accepted,train
train-00007-of-00009.parquet,500646,678/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,287789,651/B,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,681457,811/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,311640,110/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,277377,58/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,517004,612/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,662284,253/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,94502,222/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,322617,432/A,COMPILATION_ERROR,syntax_repair,test
train-00001-of-00009.parquet,87995,102/B,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,419573,271/A,OK,accepted,train
test-00000-of-00001.parquet,667307,0/none,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,270906,552/B,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,263173,421/A,OK,accepted,test
test-00000-of-00001.parquet,661730,233/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,579057,205/A,OK,accepted,train
train-00003-of-00009.parquet,269034,825/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,58941,368/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,270695,876/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,411448,258/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,549901,58/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,480176,11/A,OK,accepted,test
test-00000-of-00001.parquet,670168,58/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,658538,0/none,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,249105,914/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,467375,58/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,190401,75/A,OK,accepted,train
train-00006-of-00009.parquet,415315,935/A,OK,accepted,train
train-00006-of-00009.parquet,479964,633/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,523639,842/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,553278,92/A,OK,accepted,train
train-00002-of-00009.parquet,160289,0/none,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,81469,729/B,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,689829,344/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00008-of-00009.parquet,584860,946/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,236660,222/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,339219,767/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00005-of-00009.parquet,349301,412/A,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,654269,313/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00007-of-00009.parquet,525335,299/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,542073,432/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,674432,630/C,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,390659,967/B,OK,accepted,test
train-00008-of-00009.parquet,603178,116/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,340036,935/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,492728,0/none,OK,accepted,train
train-00001-of-00009.parquet,82603,469/A,OK,accepted,train
train-00005-of-00009.parquet,356961,621/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,117298,59/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,571669,9/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,440299,805/B,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,414625,287/A,OK,accepted,train
train-00001-of-00009.parquet,85092,49/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,652419,691/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,68410,508/A,OK,accepted,train
train-00007-of-00009.parquet,500978,11/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00000-of-00009.parquet,31348,747/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,293414,160/A,RUNTIME_ERROR,execution_safety,test
train-00000-of-00009.parquet,48191,331/C1,OK,accepted,train
test-00000-of-00001.parquet,670731,599/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,394210,618/B,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,77189,686/B,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,60454,682/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,621667,835/A,OK,accepted,test
train-00005-of-00009.parquet,382563,797/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,199039,239/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,65479,302/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,300219,729/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00001-of-00009.parquet,75727,680/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,477620,255/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,336405,58/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,472455,1006/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,12472,996/A,OK,accepted,test
train-00003-of-00009.parquet,261345,69/A,RUNTIME_ERROR,execution_safety,test
train-00002-of-00009.parquet,151054,628/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,684858,14/B,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,602387,960/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,404404,63/B,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,687322,59/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,521784,141/A,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,320781,439/A,OK,accepted,train
train-00003-of-00009.parquet,275948,376/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,303112,344/A,OK,accepted,test
train-00004-of-00009.parquet,337761,433/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,103092,11/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,290627,33/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,480013,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,86094,69/A,RUNTIME_ERROR,execution_safety,test
train-00004-of-00009.parquet,322673,996/A,OK,accepted,test
test-00000-of-00001.parquet,640299,864/A,OK,accepted,train
train-00003-of-00009.parquet,276153,393/A,WRONG_ANSWER,semantic_debug,test
train-00006-of-00009.parquet,459140,758/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,290479,999/C,TIME_LIMIT_EXCEEDED,efficiency_review,train
