event_index,mode,cohort,student_id,problem_id,problem_slug,problem_title,difficulty,concept,attempt_no,stage,scenario,expected_action,expected_reason,status,action,agreement,feedback_source,feedback_text,error_type,compile_success,tests_passed,tests_failed,analysis_time_ms,wall_latency_ms,suspicious_region,code_lines,error
294,ML,5,915001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,You're on the right track with using two pointers! Consider how the loop condition might need to be adjusted to ensure you check all necessary character pairs.,WRONG_CONDITION,True,3,0,0,644,while condition,1,
295,ML,5,915002,302,two-sum,Two Sum,easy,hash map lookup and pair search,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,You're close! Take a look at how statements are typically ended in Java; there might be a small punctuation mark missing here.,SYNTAX_ERROR,False,0,0,0,753,statement ending,1,
296,ML,5,915002,302,two-sum,Two Sum,easy,hash map lookup and pair search,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you've set up your variables well! What part of the core algorithm are you planning to tackle next?,STUCK_NO_PROGRESS,True,0,3,0,706,unfinished implementation,2,
297,ML,5,915002,302,two-sum,Two Sum,easy,hash map lookup and pair search,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,"CODE_HIGHLIGHT
It looks like your loop condition might be including an extra element, causing an off-by-one error for some test cases. Try adjusting the condition to ensure you're only iterating through the valid indices of the array.",OFF_BY_ONE,True,1,2,0,837,for loop condition,1,
298,ML,5,915002,302,two-sum,Two Sum,easy,hash map lookup and pair search,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,You're close to finding the correct indices! Take another look at your `for` loop condition and how it relates to accessing array elements.,OFF_BY_ONE,True,1,2,0,991,for loop condition,1,
299,ML,5,915002,302,two-sum,Two Sum,easy,hash map lookup and pair search,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with how you're incrementing `checkpoint`! Consider carefully how the `if` statement uses the value of `checkpoint` to determine which code block to execute.,UNKNOWN,True,1,2,0,951,logic block,1,
300,ML,5,915002,302,two-sum,Two Sum,easy,hash map lookup and pair search,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,template,Good progress. Continue working.,UNKNOWN,True,3,0,0,548,logic block,1,
301,ML,5,915003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there's a syntax error at the end of your statement. Double-check how you're concluding your variable declaration and initialization.,SYNTAX_ERROR,False,0,0,0,1047,statement ending,1,
302,ML,5,915003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,You're off to a good start with setting up the initial variable. What's the next logical step to take in order to begin solving the problem described in the task?,STUCK_NO_PROGRESS,True,0,3,0,1334,unfinished implementation,2,
303,ML,5,915003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,Great job on passing most of the tests! Take another look at the logic within your loop; there might be a subtle condition that needs adjustment to handle all cases correctly.,UNKNOWN,True,3,0,0,1883,logic block,1,
304,ML,5,915003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"Great progress on this problem!  It looks like you're on the right track with using a stack, but double-check the condition inside your `if` statement to ensure it handles all the necessary cases for balancing parentheses.",UNKNOWN,True,3,0,1,1469,logic block,1,
305,ML,5,915003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with how you're approaching the checkpoint variable! Think about how the `checkpoint` variable's value is being used and what its purpose is within the broader logic of the program.,UNKNOWN,True,1,2,0,1162,logic block,1,
306,ML,5,915003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,gemini,You're on the right track with using a stack to process the string! Think about what should happen to the stack when you encounter a character that *should* be removed.,UNKNOWN,True,3,0,0,1007,logic block,1,
307,ML,5,915004,304,binary-search,Binary Search,easy,search interval invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a small syntax error near the end of your statement. Take another look at how you're ending your lines of code.,SYNTAX_ERROR,False,0,0,0,1021,statement ending,1,
308,ML,5,915004,304,binary-search,Binary Search,easy,search interval invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,"It looks like you're off to a good start, but the core logic for calculating the progress seems to be missing. What steps would you need to take to determine the percentage of completion?",STUCK_NO_PROGRESS,True,0,3,0,851,unfinished implementation,2,
309,ML,5,915004,304,binary-search,Binary Search,easy,search interval invariant,3,first_conceptual_error,wrong_loop_boundary_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,You're close with your binary search implementation! Consider what happens when `left` and `right` become equal; your current loop condition might be missing the final check.,WRONG_LOOP_BOUNDARY,True,1,2,0,736,binary search loop boundary,1,
310,ML,5,915004,304,binary-search,Binary Search,easy,search interval invariant,4,repeated_conceptual_error,wrong_loop_boundary_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"You're on the right track with the binary search structure, but consider how your loop condition and the adjustment of `high` might be affecting the search range. Think carefully about what `low < high` and `high = mid - 1` mean for the boundaries of your search.",WRONG_LOOP_BOUNDARY,True,1,2,0,832,binary search loop boundary,1,
311,ML,5,915004,304,binary-search,Binary Search,easy,search interval invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"Your code successfully passes some tests, which is a great start! Consider how the program's logic handles all possible scenarios to address the remaining test cases.",UNKNOWN,True,1,2,1,950,logic block,1,
312,ML,5,915004,304,binary-search,Binary Search,easy,search interval invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,"Your code correctly implements the binary search logic, but it has a slight issue with when the `return` statement is placed. Consider where the `return` statement should go to ensure the loop continues to search.",UNKNOWN,True,3,0,0,943,logic block,1,
313,ML,5,915005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a missing semicolon at the end of your `int candidate = 0` statement. This is a common syntax error that can prevent your code from compiling.,SYNTAX_ERROR,False,0,0,0,827,statement ending,1,
314,ML,5,915005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,You're off to a good start with setting up the `progress` variable! What's the next logical step in calculating the progress based on the problem description?,STUCK_NO_PROGRESS,True,0,3,0,787,unfinished implementation,2,
315,ML,5,915005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,You're so close to getting this right! Take another look at your `for` loop's condition and consider how many elements you actually need to copy.,OFF_BY_ONE,True,1,2,0,926,for loop condition,1,
316,ML,5,915005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,template,Think about the loop boundaries. Are you iterating one step too far?,OFF_BY_ONE,True,1,2,0,605,for loop condition,1,
317,ML,5,915005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with incrementing your `checkpoint` variable! Consider what happens to the value of `checkpoint` *after* the `checkpoint++` operation when you're evaluating its usage in subsequent steps.,UNKNOWN,True,1,2,0,1357,logic block,1,
318,ML,5,915005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great work on passing most of the tests! Review the logic within your `for` loop to ensure it correctly addresses all conditions for the task.,UNKNOWN,True,3,0,1,1284,logic block,1,
319,ML,5,915006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,"You're close, but there's a small syntax issue with how your statement is ended. Double-check the punctuation at the end of your line.",SYNTAX_ERROR,False,0,0,0,800,statement ending,1,
320,ML,5,915006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you're on the right track with initializing your `progress` variable! What's the next logical step to start building the core logic of your algorithm?,STUCK_NO_PROGRESS,True,0,3,0,772,unfinished implementation,2,
321,ML,5,915006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,gemini,"It looks like your `while` loop condition might be causing it to run indefinitely, which could explain why some tests are failing. Think about what condition needs to be met for the loop to stop processing and successfully calculate the trapped water.",WRONG_CONDITION,True,1,2,0,910,while condition,1,
322,ML,5,915006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"You're on the right track with using a `while` loop and the `left` and `right` pointers to iterate through the array! Think carefully about the condition that should keep the loop running; right now, it seems to be running indefinitely.",WRONG_CONDITION,True,1,2,0,841,while condition,1,
323,ML,5,915006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,Great start! Consider how the `checkpoint` variable is being used and if its current value accurately reflects the intended progress through the logic.,UNKNOWN,True,1,2,0,884,logic block,1,
324,ML,5,915006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,You're on the right track with your approach to iterating through the array! Consider what happens with your `left` and `right` pointers once the loop finishes.,UNKNOWN,True,3,0,0,650,logic block,1,
325,ML,5,915007,307,lru-cache,LRU Cache,medium,state update and eviction policy,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there's a small syntax issue with how your statement is ending; double-check the punctuation. You're very close to getting this to compile!,SYNTAX_ERROR,False,0,0,0,2578,statement ending,1,
326,ML,5,915007,307,lru-cache,LRU Cache,medium,state update and eviction policy,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,You've made a good start on setting up the variables! What's the next logical step to get the program moving towards solving the problem?,STUCK_NO_PROGRESS,True,0,3,0,873,unfinished implementation,2,
327,ML,5,915007,307,lru-cache,LRU Cache,medium,state update and eviction policy,3,first_conceptual_error,unknown_logic_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,false,gemini,Great job passing all the tests! Your implementation of the cache logic seems to be working correctly.,UNKNOWN,True,3,0,0,705,logic block,1,
328,ML,5,915007,307,lru-cache,LRU Cache,medium,state update and eviction policy,4,repeated_conceptual_error,unknown_logic_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"Great job on implementing the cache logic! You're on the right track with adding items and checking the size, but take another look at what should happen when the cache exceeds its capacity.",UNKNOWN,True,3,0,0,2030,logic block,1,
329,ML,5,915007,307,lru-cache,LRU Cache,medium,state update and eviction policy,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,template,Compare this part of your logic with the task requirement.,UNKNOWN,True,1,2,0,551,logic block,1,
330,ML,5,915007,307,lru-cache,LRU Cache,medium,state update and eviction policy,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,gemini,Great job on implementing the cache logic! Think about the order of operations: what needs to happen *before* you check if the cache is over capacity?,UNKNOWN,True,3,0,1,1224,logic block,1,
331,ML,5,915008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,You're very close! Take another look at how you're ending your statements; a semicolon is usually needed.,SYNTAX_ERROR,False,0,0,0,873,statement ending,1,
332,ML,5,915008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,"It looks like you're on the right track, but the core logic for the algorithm isn't quite there yet. What are the key steps you need to take to solve this problem?",STUCK_NO_PROGRESS,True,0,3,0,1710,unfinished implementation,2,
333,ML,5,915008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,Great start! Take a closer look at your `for` loop condition and how it relates to the indices of the string. You're almost there to passing all the tests!,OFF_BY_ONE,True,1,2,0,1946,for loop condition,1,
334,ML,5,915008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great start on the loop! Take another look at how your loop condition and character access relate to the indexing of the string. This can sometimes lead to off-by-one errors.,OFF_BY_ONE,True,1,2,0,896,for loop condition,1,
335,ML,5,915008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,Great start on this problem! Take another look at the logic within your `if` or `while` statements – there might be a slight adjustment needed to handle all the test cases correctly.,UNKNOWN,True,1,2,0,1032,logic block,1,
336,ML,5,915008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on getting most of the tests to pass! Think about what happens when `left` is larger than `right` within your loop condition.,UNKNOWN,True,3,0,1,747,logic block,1,
337,ML,5,915009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a small syntax issue with how your statement is ending. Double-check the punctuation after your `int candidate = 0` line.,SYNTAX_ERROR,False,0,0,0,856,statement ending,1,
338,ML,5,915009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,"Great start! It looks like you're on the right track, but the core logic for calculating progress is still missing. What steps do you think are needed to determine the completed progress?",STUCK_NO_PROGRESS,True,0,3,0,898,unfinished implementation,2,
339,ML,5,915009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,gemini,Your `while` loop condition seems to be preventing the reversal from completing. Consider what condition needs to be met for the loop to terminate and correctly reverse the entire list.,WRONG_CONDITION,True,1,2,0,1292,while condition,1,
340,ML,5,915009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Your `while` loop condition seems to be causing an infinite loop in some cases. Consider what condition will correctly tell your loop when to stop processing.,WRONG_CONDITION,True,1,2,0,766,while condition,1,
341,ML,5,915009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with incrementing the `checkpoint` variable! Consider what happens to its value *after* you increment it within your logic block and how that might affect subsequent conditions.,UNKNOWN,True,1,2,0,915,logic block,1,
342,ML,5,915009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,You're off to a great start with your linked list reversal logic! Keep refining those pointers to ensure every node is connected correctly.,UNKNOWN,True,3,0,1,842,logic block,1,
343,ML,5,915010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a small syntax error related to how the statement is being ended. Double-check the punctuation at the end of your `int candidate = 0` line.,SYNTAX_ERROR,False,0,0,0,797,statement ending,1,
344,ML,5,915010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you're off to a good start on the problem! What are your thoughts on how to approach implementing the core algorithm in the unfinished section?,STUCK_NO_PROGRESS,True,0,3,0,929,unfinished implementation,2,
345,ML,5,915010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,"Great start! You're on the right track with iterating through the matrix, but double-check your loop's ending condition to ensure you're not going out of bounds.",OFF_BY_ONE,True,1,2,0,815,for loop condition,1,
346,ML,5,915010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"You're on the right track with iterating through the matrix, but take a closer look at your loop condition. Consider how the indices need to align to capture all the necessary elements.",OFF_BY_ONE,True,1,2,1,857,for loop condition,1,
347,ML,5,915010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're off to a good start with your `checkpoint` variable! Take another look at the logic within that block to ensure it's accounting for all the conditions needed to pass the remaining tests.,UNKNOWN,True,1,2,1,787,logic block,1,
348,ML,5,915010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on implementing the logic for summing the diagonal elements! You've successfully passed most of the tests.,UNKNOWN,True,3,0,0,688,logic block,1,
349,ML,5,915011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a small syntax issue with how your statement is ending. Take another look at the semicolon and the surrounding characters.,SYNTAX_ERROR,False,0,0,0,769,statement ending,1,
350,ML,5,915011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you're just getting started with the core logic of the algorithm. What's the first step you need to take to begin processing the input and making progress towards a solution?,STUCK_NO_PROGRESS,True,0,3,0,869,unfinished implementation,2,
351,ML,5,915011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,template,Check the for loop condition. There may be a small issue here.,OFF_BY_ONE,True,1,2,0,700,for loop condition,1,
352,ML,5,915011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"Great start! Your loop is almost perfect, but it looks like there might be an off-by-one error in the loop's condition. Think carefully about the valid index range for strings in Java.",OFF_BY_ONE,True,1,2,0,898,for loop condition,1,
353,ML,5,915011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,Great start on this problem! Review the logic within your `checkpoint` block and think about how the value of `checkpoint` should change to meet the test cases.,UNKNOWN,True,1,2,0,816,logic block,1,
354,ML,5,915011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on the logic! Your loop effectively processes the string and accumulates the total.,UNKNOWN,True,3,0,1,747,logic block,1,
355,ML,5,915012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,Your code is almost there! Take another look at the end of your `int candidate = 0` statement; a small punctuation mark might be missing to complete it correctly.,SYNTAX_ERROR,False,0,0,1,1138,statement ending,1,
356,ML,5,915012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like the core logic for your algorithm is still missing. Have you considered how you'll process the input to achieve the desired output?,STUCK_NO_PROGRESS,True,0,3,0,758,unfinished implementation,2,
357,ML,5,915012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,gemini,It looks like your loop condition might be causing it to run indefinitely. Consider how you can ensure the loop terminates when the Fibonacci number exceeds a certain value.,WRONG_CONDITION,True,1,2,0,2481,while condition,1,
358,ML,5,915012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Your loop condition seems to be causing issues; consider what condition would allow the loop to terminate naturally based on the problem's requirements. Think about how the loop should relate to the input `n`.,WRONG_CONDITION,True,1,2,0,1017,while condition,1,
359,ML,5,915012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"It's great that your code is compiling and passing some tests! For the tests that aren't passing, take another look at how your `checkpoint` variable is being used within the logic block.",UNKNOWN,True,1,2,0,1086,logic block,1,
360,ML,5,915012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,You're close to solving this problem! Take another look at your `for` loop's condition and consider what values `i` should take to get the correct number of iterations.,OFF_BY_ONE,True,1,2,0,1609,for loop condition,1,
