event_index,mode,cohort,student_id,problem_id,problem_slug,problem_title,difficulty,concept,attempt_no,stage,scenario,expected_action,expected_reason,status,action,agreement,error_type,compile_success,tests_passed,tests_failed,analysis_time_ms,wall_latency_ms,suspicious_region,code_lines,error
100,ML,2,302005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,286,1522,for loop condition,1,
101,ML,2,302005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,301,1181,logic block,1,
102,ML,2,302005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,287,1157,logic block,1,
103,ML,2,302006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,54,813,statement ending,1,
104,ML,2,302006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,277,1323,unfinished implementation,2,
105,ML,2,302006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,284,1297,while condition,1,
106,ML,2,302006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,280,1264,while condition,1,
107,ML,2,302006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,287,1351,logic block,1,
108,ML,2,302006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,357,1177,logic block,1,
109,ML,2,302007,307,lru-cache,LRU Cache,medium,state update and eviction policy,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,65,1019,statement ending,1,
110,ML,2,302007,307,lru-cache,LRU Cache,medium,state update and eviction policy,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,285,1166,unfinished implementation,2,
111,ML,2,302007,307,lru-cache,LRU Cache,medium,state update and eviction policy,3,first_conceptual_error,unknown_logic_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,NO_FEEDBACK,false,UNKNOWN,True,3,0,291,1047,logic block,1,
112,ML,2,302007,307,lru-cache,LRU Cache,medium,state update and eviction policy,4,repeated_conceptual_error,unknown_logic_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,NO_FEEDBACK,false,UNKNOWN,True,3,0,265,1869,logic block,1,
113,ML,2,302007,307,lru-cache,LRU Cache,medium,state update and eviction policy,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,261,987,logic block,1,
114,ML,2,302007,307,lru-cache,LRU Cache,medium,state update and eviction policy,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,UNKNOWN,True,3,0,276,1487,logic block,1,
115,ML,2,302008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,53,1312,statement ending,1,
116,ML,2,302008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,297,1546,unfinished implementation,2,
117,ML,2,302008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,295,1184,for loop condition,1,
118,ML,2,302008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,291,1075,for loop condition,1,
119,ML,2,302008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,295,1239,logic block,1,
120,ML,2,302008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,264,1433,logic block,1,
121,ML,2,302009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,55,764,statement ending,1,
122,ML,2,302009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,290,1064,unfinished implementation,2,
123,ML,2,302009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,315,1448,while condition,1,
124,ML,2,302009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,275,2428,while condition,1,
125,ML,2,302009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,286,1032,logic block,1,
126,ML,2,302009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,326,1151,logic block,1,
127,ML,2,302010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,60,847,statement ending,1,
128,ML,2,302010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,279,1606,unfinished implementation,2,
129,ML,2,302010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,266,1213,for loop condition,1,
130,ML,2,302010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,290,1466,for loop condition,1,
131,ML,2,302010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,282,2298,logic block,1,
132,ML,2,302010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,317,2890,logic block,1,
133,ML,2,302011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,58,3610,statement ending,1,
134,ML,2,302011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,272,2843,unfinished implementation,2,
135,ML,2,302011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,261,2394,for loop condition,1,
136,ML,2,302011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,281,1721,for loop condition,1,
137,ML,2,302011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,273,1140,logic block,1,
138,ML,2,302011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,269,1434,logic block,1,
139,ML,2,302012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,50,898,statement ending,1,
140,ML,2,302012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,260,1260,unfinished implementation,2,
141,ML,2,302012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,260,1381,while condition,1,
142,ML,2,302012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,276,939,while condition,1,
143,ML,2,302012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,272,1514,logic block,1,
144,ML,2,302012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CODE_HIGHLIGHT,false,OFF_BY_ONE,True,1,2,274,1876,for loop condition,1,
145,ML,3,303001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,49,3257,statement ending,1,
146,ML,3,303001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,267,1038,unfinished implementation,2,
147,ML,3,303001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,POSSIBLE_NULL_ACCESS,True,3,0,264,2108,missing null or empty guard,1,
148,ML,3,303001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,POSSIBLE_NULL_ACCESS,True,3,0,266,2178,missing null or empty guard,1,
149,ML,3,303001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,259,2747,logic block,1,
150,ML,3,303001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,WRONG_CONDITION,True,3,0,268,2755,while condition,1,
151,ML,3,303002,302,two-sum,Two Sum,easy,hash map lookup and pair search,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,49,1658,statement ending,1,
152,ML,3,303002,302,two-sum,Two Sum,easy,hash map lookup and pair search,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,271,1432,unfinished implementation,2,
153,ML,3,303002,302,two-sum,Two Sum,easy,hash map lookup and pair search,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,255,2727,for loop condition,1,
154,ML,3,303002,302,two-sum,Two Sum,easy,hash map lookup and pair search,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,283,1184,for loop condition,1,
155,ML,3,303002,302,two-sum,Two Sum,easy,hash map lookup and pair search,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,325,16110,logic block,1,
156,ML,3,303002,302,two-sum,Two Sum,easy,hash map lookup and pair search,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,254,1366,logic block,1,
157,ML,3,303003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,53,2536,statement ending,1,
